sip_timestamp,ask_price,ask_size,bid_price,bid_size
1653421551038242720,5.9,47,5.76,1
1653421698925856148,5.89,1,5.76,1
1653421698926479271,5.89,2,5.76,1
1653421704148919579,5.89,1,5.76,1
1653421704150104518,5.88,1,5.76,1
1653421716640355501,5.88,2,5.76,1
1653421721547701043,5.88,1,5.76,1
1653421727666011246,5.87,1,5.76,1
1653421733714913365,5.88,1,5.76,1
1653421733715488017,5.87,1,5.76,1
1653421733769202536,5.9,46,5.76,1
1653421759831742745,5.9,46,5.86,2
1653421759834280026,5.9,46,5.86,1
1653421759837378581,5.9,46,5.86,1
1653421759838089186,5.9,46,5.76,1
1653421815326737862,5.9,46,5.86,1
1653421821146490281,5.9,45,5.86,1
1653421824117496901,5.9,40,5.86,1
1653421825279432634,5.9,40,5.86,1
1653421825279473038,5.9,40,5.82,1
1653421825279505097,5.9,40,5.82,1
1653421825279910843,5.9,40,5.78,1
1653421825280410064,5.9,40,5.78,1
1653421825280444684,5.9,40,5.76,1
1653421828991722381,5.9,40,5.86,1
1653421833194563029,5.9,39,5.86,1
1653421834578286940,5.9,39,5.86,1
1653421834578334276,5.9,39,5.83,1
1653421834578374651,5.9,39,5.83,1
1653421834578779300,5.9,39,5.78,1
1653421834579436727,5.9,39,5.78,1
1653421834579473678,5.9,39,5.76,1
1653421834585415456,5.9,39,5.86,1
1653421835251645950,5.9,39,5.87,1
1653421838914538318,5.9,36,5.87,1
1653421840984719613,5.9,36,5.87,1
1653421840984767026,5.9,36,5.84,1
1653421840984804581,5.9,36,5.84,1
1653421840985212320,5.9,36,5.78,1
1653421840985760843,5.9,36,5.78,1
1653421840985799311,5.9,36,5.76,1
1653421840992936063,5.9,36,5.87,1
1653421842072885479,5.9,35,5.87,1
1653421842072949658,5.9,35,5.88,1
1653421842602998135,5.9,34,5.88,1
1653421843828264211,5.9,34,5.88,1
1653421843828300218,5.9,34,5.84,1
1653421843828342650,5.9,34,5.78,1
1653421843830708135,5.9,34,5.78,1
1653421843830743733,5.9,34,5.76,1
1653421846571951257,5.9,31,5.76,1
1653421944018706246,5.9,31,5.86,4
1653421944933329564,5.9,31,5.86,1
1653421944934041850,5.9,31,5.82,1
1653421944934076586,5.9,31,5.82,1
1653421944934483304,5.9,31,5.78,1
1653421944935317546,5.9,31,5.78,1
1653421944935353281,5.9,31,5.76,1
1653421989549515985,5.9,31,5.76,2
1653422023394220785,5.9,31,5.88,4
1653422024502546784,5.9,31,5.84,1
1653422024502623958,5.9,31,5.79,1
1653422024515071778,5.9,31,5.76,11
1653422047494513488,5.9,31,5.88,4
1653422048576476883,5.9,31,5.84,1
1653422048576576486,5.9,31,5.79,1
1653422048577420160,5.9,31,5.76,10
1653422054679034483,5.9,31,5.88,4
1653422099507784222,5.9,31,5.88,1
1653422099509084271,5.9,31,5.89,4
1653422103332102766,5.9,31,5.89,1
1653422176623797082,5.9,28,5.89,1
1653422176627529795,5.9,31,5.89,1
1653422176629114065,5.9,28,5.89,1
1653422176629539727,5.9,28,5.83,2
1653422177280556121,5.9,28,5.83,1
1653422177281243859,5.9,28,5.8,1
1653422177283373376,5.9,28,5.8,1
1653422177283779079,5.9,28,5.77,2
1653422177789238029,5.9,28,5.77,1
1653422177789924888,5.9,28,5.76,1
1653422247523645174,5.9,28,5.76,1
1653422289508440812,5.9,22,5.76,1
1653422401224017168,6.04,1,5.33,1
1653422401224511657,6.04,1,5.13,1
1653422401409866265,6.25,1,4.02,1
1653422401410344053,6.25,1,4,5
1653422401443469515,6.57,1,3.95,1
1653422401443905607,6.68,1,3.95,1
1653422401512798220,6.72,3,3.71,1
1653422401513269765,6.72,3,3.69,1
1653422401581489755,7,1,3.42,1
1653422401582084221,7,1,3.33,1
1653422401604942963,7.01,22,3.33,1
1653422401626613901,7.01,21,3.33,1
1653422401626613979,7.01,20,3.33,1
1653422401626628747,7.01,19,3.33,1
1653422401626634266,7.01,18,3.33,1
1653422401626634345,7.01,17,3.33,1
1653422401626634438,7.01,16,3.33,1
1653422401626641178,7.01,15,3.33,1
1653422401626646931,7.01,14,3.33,1
1653422401626647022,7.01,13,3.33,1
1653422401626647077,7.01,12,3.33,1
1653422401626651696,7.01,11,3.33,1
1653422401626657286,7.01,10,3.33,1
1653422401626657422,7.01,9,3.33,1
1653422401626661371,7.01,8,3.33,1
1653422401626661449,7.01,7,3.33,1
1653422401626666430,7.01,6,3.33,1
1653422401626666509,7.01,5,3.33,1
1653422401626670438,7.01,4,3.33,1
1653422401626670517,7.01,3,3.33,1
1653422401626676108,7.01,2,3.33,1
1653422401626676188,7.01,1,3.33,1
1653422401626679094,7.08,1,3.33,1
1653422401647936231,7.31,1,3.33,1
1653422407584227014,9,1,3.33,1
1653422413794797769,7.31,1,3.33,1
1653422451917155115,7.31,1,4.41,1
1653431825300488505,7.31,1,3.95,1
1653431837578336415,7.31,1,4.42,1
1653482348348552985,7.31,1,3.37,1
1653482950449383172,7.31,1,3.38,1
1653482950449399693,7.31,1,3.39,1
1653483552550335361,7.31,1,3.4,1
1653483552550345295,7.31,1,3.41,1
1653484154651324932,7.31,1,3.43,1
1653484756752308267,7.31,1,3.45,1
1653485193790019742,7.31,1,3.46,1
1653485193985850021,7.31,1,3.33,1
1653485194153746983,7.31,1,3.47,1
1653485194256600672,7.31,1,3.33,1
1653485194437962969,7.31,1,3.48,1
1653485429705115822,5.95,8,4.96,1
1653485738993612328,5.95,8,4.97,1
1653485747683844725,5.95,8,5,1
1653485757358352183,5.95,8,5.02,1
1653485765708355631,5.95,8,5.05,1
1653485778155346307,5.95,8,5.07,1
1653485793762798939,5.95,8,5.09,1
1653485804180125710,5.95,8,5.11,1
1653485811847864156,5.95,8,5.13,1
1653485822198698516,5.95,8,5.15,1
1653485837168110066,5.95,8,5.17,1
1653485843493143648,5.95,8,5.19,1
1653485850459691981,5.95,8,5.21,1
1653485854995267787,5.95,8,5.24,2
1653485855082734160,5.95,8,5.21,1
1653485858677885596,5.95,8,5.26,1
1653485859003789332,5.95,8,5.29,2
1653485859079508325,5.95,8,5.26,1
1653485864995275786,5.95,8,5.32,2
1653485865087701162,5.95,8,5.26,1
1653486089515367394,5.95,8,5.35,5
1653486090077432109,5.95,8,5.36,1
1653486104067123021,5.95,8,5.38,1
1653486112474797417,5.95,8,5.4,1
1653486120773397633,5.95,8,5.42,1
1653486128353074107,5.95,8,5.44,1
1653486137176903011,5.95,8,5.46,1
1653486153052271841,5.95,8,5.48,1
1653486160110637173,5.95,8,5.5,1
1653486171293379463,5.95,8,5.52,1
1653486172068510691,5.95,8,5.52,1
1653486179918250058,5.95,8,5.55,1
1653486187246054889,5.95,8,5.57,1
1653486194815308225,5.95,8,5.59,1
1653486202646273028,5.95,8,5.61,1
1653486209903555409,5.95,8,5.63,1
1653486219809812555,5.95,8,5.65,1
1653486226930466262,5.95,8,5.67,1
1653486234139827641,5.95,8,5.69,1
1653486240552050529,5.95,8,5.71,1
1653487065419534400,5.95,7,5.71,1
1653487121594066394,5.92,4,5.71,1
1653487143332769541,5.92,4,5.61,1
1653487143334560137,5.92,4,5.58,1
1653487143369072007,5.92,4,5.46,1
1653487143369548488,5.92,4,5.46,10
1653487143369563848,5.92,4,5.46,12
1653487143369679390,5.92,4,5.46,14
1653487143398357585,5.92,4,5.46,13
1653487143469603490,5.92,4,5.46,4
1653487143669706723,5.92,4,5.46,2
1653487143669741015,5.92,4,5.38,2
1653487143670284252,5.92,4,5.38,9
1653487143670305194,5.92,4,5.38,11
1653487143670326185,5.92,4,5.38,13
1653487143684035720,5.92,4,5.47,1
1653487143684691100,5.92,4,5.47,2
1653487145443680803,5.92,4,5.48,1
1653487145798648297,5.92,4,5.49,1
1653487145798686839,5.92,4,5.49,2
1653487145799226725,5.92,4,5.49,11
1653487145899262987,5.92,4,5.49,2
1653487165203684094,5.92,4,5.5,1
1653487165624690009,5.92,4,5.51,1
1653487165624731029,5.92,4,5.51,2
1653487171469731500,5.92,4,5.52,1
1653487171884982553,5.92,4,5.53,1
1653487171885024764,5.92,4,5.53,2
1653487171971500973,5.92,4,5.52,1
1653487172132257189,5.92,4,5.54,1
1653487172132293603,5.92,4,5.54,2
1653487180703664775,5.92,4,5.55,1
1653487181200261786,5.92,4,5.56,1
1653487181200301618,5.92,4,5.56,2
1653487187886409565,5.92,4,5.57,1
1653487188277253990,5.92,4,5.58,1
1653487188277293936,5.92,4,5.58,2
1653487194994083595,5.92,4,5.59,1
1653487195800313203,5.92,4,5.6,1
1653487195800354913,5.92,4,5.6,2
1653487202796862567,5.92,4,5.61,1
1653487203206186977,5.92,4,5.62,1
1653487203206225571,5.92,4,5.62,2
1653487214416108547,5.92,4,5.63,1
1653487214811217570,5.92,4,5.64,1
1653487224234700591,5.92,4,5.65,1
1653487224591212207,5.92,4,5.66,1
1653487234527417174,5.92,4,5.67,1
1653488137048315326,5.92,4,5.59,1
1653488137048764471,5.92,4,5.57,1
1653488137049517537,5.92,4,5.55,1
1653488137049817202,5.92,4,5.54,1
1653488137324298513,5.92,4,5.55,1
1653488137324341126,5.92,4,5.55,2
1653488355345577550,5.92,3,5.55,2
1653488434520421757,5.92,2,5.55,2
1653488475853680329,5.92,2,5.56,1
1653488475855685275,5.92,2,5.56,2
1653488476208604546,5.92,2,5.57,1
1653488476330311863,5.92,2,5.56,1
1653488476330350830,5.92,2,5.56,2
1653488476472830102,5.92,2,5.58,1
1653488476672555797,5.92,2,5.58,2
1653488482673345296,5.92,2,5.59,1
1653488482675647409,5.92,2,5.59,2
1653488483037346034,5.92,2,5.6,1
1653488483037672284,5.92,2,5.6,2
1653488491649561605,5.92,2,5.61,1
1653488491654546823,5.92,2,5.61,2
1653488492016776520,5.92,2,5.62,1
1653488492017094859,5.92,2,5.62,2
1653488500951184102,5.92,2,5.63,1
1653488500953454323,5.92,2,5.63,2
1653488501281484745,5.92,2,5.64,1
1653488502189009440,5.92,2,5.64,2
1653488509080414915,5.92,2,5.65,1
1653488509081185745,5.92,2,5.65,2
1653488509258240306,5.92,2,5.66,1
1653488509707023649,5.92,2,5.66,2
1653488515560375937,5.92,2,5.67,1
1653488515561894082,5.92,2,5.67,2
1653488625588789643,5.92,2,5.72,1
1653488625588790158,5.92,2,5.79,1
1653488625589312116,5.95,7,5.79,1
1653488625589376524,5.95,7,5.72,1
1653488625589451891,5.95,7,5.73,1
1653488625590775925,5.95,7,5.67,2
1653489546764716085,5.95,7,5.67,1
1653489546765078159,5.95,7,5.61,1
1653491197310649428,5.95,4,5.65,1
1653493191162874348,5.98,1,5.8,1
1653493191163214986,5.99,1,5.8,1
1653493191163357875,5.99,1,5.73,1
1653493191163446343,5.99,1,5.83,1
1653493191164935217,5.99,1,5.73,1
1653493191165336088,5.99,1,5.71,1
1653493191165378226,5.99,3,5.71,1
1653493191166915102,5.99,3,5.67,2
1653493191465606780,5.99,1,5.67,2
1653493209072010018,5.99,1,5.67,2
1653494722232749359,5.99,1,5.69,1
1653494722234047399,5.99,1,5.68,2
1653494722552747829,5.99,1,5.59,1
1653495572706132296,6,1,5.7,2
1653495572706614024,6,1,5.7,1
1653495572707963645,6,1,5.76,1
1653495572708115703,6,1,5.7,2
1653495572815093713,6,1,5.7,1
1653495572975828416,6,1,5.71,1
1653495573504659440,6,1,5.71,2
1653495961335120525,6,1,5.92,1
1653495961335465848,6,1,5.96,1
1653495961335944392,6.03,1,5.96,1
1653495961335998724,6.06,1,5.96,1
1653495961336012563,6.07,1,5.96,1
1653495961336046791,6.07,1,5.92,1
1653495961336117157,6.07,1,5.96,1
1653495961336412136,6.07,3,5.96,1
1653495961342313114,6.07,2,5.96,1
1653495961375820614,6.07,1,5.96,1
1653495961375846801,6.14,1,5.96,1
1653495961375876285,6.14,1,5.99,1
1653495961376196438,6.18,1,5.99,1
1653495961376395307,6.18,1,5.99,1
1653495961376478466,6.18,1,5.99,1
1653495967122824781,6.18,1,5.99,1
1653495967123049601,6.2,53,5.99,1
1653496525281679475,6.19,2,5.99,1
1653496793498693881,6.19,3,5.99,1
1653496892108348063,6.15,10,5.99,1
1653496893528708253,6.14,2,5.99,1
1653496911218230525,6.1,5,5.99,1
1653496923217614111,6.09,2,5.99,1
1653496943148391655,6.06,1,5.99,1
1653496943148794848,6.06,4,5.99,1
1653496948097643681,6.05,2,5.99,1
1653496959890242583,6.01,5,5.99,1
1653496965844320870,6.01,3,5.99,1
1653496965844377545,6.01,2,5.99,1
1653496965844447511,6.01,1,5.99,1
1653496965844512951,6.05,2,5.99,1
1653496965844839757,6.05,2,5.99,1
1653496965845099729,6.05,2,5.99,1
1653496995618763993,6.02,5,5.99,1
1653496995618913725,6.02,4,5.99,1
1653497279202853290,6.02,1,5.99,1
1653497279266034419,6.01,1,5.99,1
1653497279266340399,6.01,1,5.96,1
1653497279266368848,6.01,1,5.96,1
1653497279266392402,6.01,1,5.96,1
1653497279266439015,6.01,1,5.93,1
1653497279266678408,6.01,1,5.96,1
1653497279266705491,6.01,1,5.93,1
1653497279266723460,6.01,1,5.92,1
1653497279266736219,6.01,1,5.93,1
1653497279266823645,6.01,1,5.92,1
1653497370468363952,5.99,5,5.92,1
1653497384632717410,5.99,5,5.92,1
1653497384639115163,5.98,1,5.92,1
1653497384639451244,5.98,1,5.92,1
1653497399168700818,5.98,2,5.92,1
1653497403702858835,5.95,1,5.92,1
1653497403703202700,5.95,1,5.92,1
1653497403703257909,5.95,3,5.92,1
1653497429184238599,5.95,1,5.92,1
1653497429184248243,5.99,1,5.92,1
1653497429184323925,6.01,1,5.92,1
1653497429184387820,5.99,1,5.92,1
1653497429184431880,6.01,1,5.92,1
1653497429184986510,6.01,1,5.92,1
1653497429185307055,6.01,1,5.92,1
1653497429189442199,6.01,1,5.92,1
1653497429491689059,6.1,1,5.92,1
1653497429492027212,6.1,1,5.92,1
